data\ca\181722\182039\376317896.html,Best Western Parkway Inn &amp; Conference Centre,"""Staff and room was great. My husband and I needed a night away from home to relax. The room had a big jacuzzi. Perfect place for a night away to relax. I really like the look of the hotel. We will be back for sure.",5,positive,"May 24, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\376499026.html,Best Western Parkway Inn &amp; Conference Centre,"""Great staff that will make you feel like family from the moment you arrive!  Courtesy and excellent service from everyone. Wing night should not be missed. All the waitresses are wonderful whether you join for breakfast or supper! Had a great visit and missed them already! lol",5,positive,"May 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\377226590.html,Best Western Parkway Inn &amp; Conference Centre,"""Check in quick, room ready and check out was equally quick. TV and internet worked. Bed was comfortable. Bathroom had all the amenities. Night was quiet so sleep undisturbed Hot and cold buffet breakfast included with room - so no waiting.",4,positive,"May 27, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\37785819.html,Best Western Parkway Inn &amp; Conference Centre,"""Stayed for 1 night on our way back from Maine.  Had a room with 2 doubles, fireplace, mini frig and sofa.  Was very surprised at how clean and large the room was.  Entry way into room is via a vestibule which has the bathroom off of it....which is separated from the main sleeping area by a second door; so basically there are 2 doors which enhances the soundproofing.\nWe traveled with our dog \""Lola\"", and there were many dogs in the hotel this evening as well as a wedding reception.  We didn't hear a single sound. \nMy experience at this hotel makes me want to seek out Best Western's in locations I travel to regularly.",4,positive,"August 15, 2009",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\378593056.html,Best Western Parkway Inn &amp; Conference Centre,"""I have had the opportunity to stay at this facility on a few occasions and have never been disappointed --- good location close to the 401 highway, great facility that is very well maintained, friendly and helpful staff --- restaurant on site --- we really like room # 173 at the far end of the hotel - large comfortable mini suite - very quiet. \n\nI think that this is a very good value facility",5,positive,"June 1, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\378720943.html,Best Western Parkway Inn &amp; Conference Centre,"""What a beautiful hotel.  As soon as you enter this hotel is wonderful.  We were greeted with a wonderful smile and so pleasant.  This hotel has an outdoor pool, a gym, and a restaurant and a Sports Bar downstairs.  The Sports bar was great and the service and food ...Outstanding.  Our room was so comfortable, clean, the air conditioner was great and fairly quiet.  The breakfast buffet had a great amount of choices, and the two,ladies were wonderful, and the coffee was fresh and hot, and they made sure your cup was always refreshed.  This hotel,is just off the highway, and plenty of shopping, eating nearby.  We are already booked in this hotel for our next trip into Toronto.",5,positive,"June 1, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\379194346.html,Best Western Parkway Inn &amp; Conference Centre,"""We were in Cornwall visiting friends and stayed at this BW. Dwayne was on the front desk when we arrived and said we had been upgraded to a King room. The room had\na corner fireplace and was just beautiful. This hotel is so very quiet. Not only was our\nroom perfect in every way, it was clean and so were the stairs and hallways. We have\nstayed in many BW and we can truthfully say this hotel was the cleanest and the\nmost beautifully decorated of any we have stayed at. This hotel is fabulous. We had\ndinner in the restaurant which was excellent and the waite staff were attentive and\nknowledgeable.",5,positive,"June 2, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\379596691.html,Best Western Parkway Inn &amp; Conference Centre,"""This was a great stop over on our way to Montreal.  They place appears older, but you can see that it has been very well maintained.  It was very clean and well equipped.  Breakfast was good as well, with a selection of hot and cold items.  It is a buffet style breakfast within a restaurant on site, and you are given vouchers upon checking in.  Be aware that the breakfast isn't entirely free if you decide tip the server, unlike most server-less self-serve hotel breakfasts.  The only thing I could think of to improve would be adding shelves to the showers to set soap\u002Fshampoo on.",5,positive,"June 4, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\379656047.html,Best Western Parkway Inn &amp; Conference Centre,"""Was here for a couple weeks on business and the hotel was very friendly and the stay was pleasant.  I had a room by the ice machine and I could hear every time someone used it or walked through the hallway along my room.  The room service food was decidedly sub par.  The pool, sitting areas, business center, wi-fi, fitness room, and general ambiance was great.  Will definitely stay here again.",4,positive,"June 4, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\380115365.html,Best Western Parkway Inn &amp; Conference Centre,"""We stayed one night in a King Suite.  The room was large, but it felt even larger as it has double height ceilings.  The room was very nicely appointed and very clean.  Most hotel rooms have mall bathrooms, but not this one.  There was a double sink with ample counter space for both me and my wife.  The sleep was comfortable and we were able to start the next morning off with an excellent breakfast buffet.",5,positive,"June 6, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\380253784.html,Best Western Parkway Inn &amp; Conference Centre,"""We stayed at th Cornwall Best Western and a BW in Rivi\u00E8re du Loup in Quebec and then back to Cornwall for a third night.\nWe had signed up online for the 50.00 gift certificate prior to leaving on our trip.\nNothing arrived via email for our third night.  the promotion was stay two nights and get a 50.00 gift certificate for the third night.  We called just before our third night and were told that there system must have been down as the registration did not work and we should have phoned to check. Who knew? They gave 25.00 certificate to arrive in the mail sometime in the future, 25.00 off the 50.00 promotion because we had to phone them.....not good service for sure.  This is the head office not the Cornwall hotel, the desk clerk actually mentioned the promotion to us.",4,positive,"June 6, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\380873957.html,Best Western Parkway Inn &amp; Conference Centre,"""My husband and I have been staying at this hotel for over 3 years now. Short stays, long stays, and stays he and I wished would never end.\n\nThis hotel is amazing, from the front desk staff, the housekeeping staff, the breakfast staff, the dining room staff, the Hotel Owner, his management staff, and the maintenance staff, all of them truly work to make the BEST WESTERN Parkway Inn & Conference Centre your home away from home, and they do it so very well. Their attention to detail, and helpfulness for even the smallest of your concerns is beyond compare. \n\nMy daughter and I arrived this last Saturday night, \""our\"" room as we like to call it was ready and waiting for us, except for one small problem, the AC in the room had decided to be a bit stubborn with its' cooling effects. After calling the front desk, Vince the Manager on duty came to check out the situation, and then immediately called the maintenance gentleman Randy at his home, who in turn was there in less than 15 minutes,  After checking out the situation and knowing that this truly was the room we wanted to stay in, Randy told us not to worry he would change out the unit right away. \n\nMy daughter and I adjourned to the computer\u002Fbusiness office to work on some things and wait. Within what seemed a very short time Randy came to get us and took us back to our room, which was already cooling down with the help of the expertly replaced AC unit.\n\nJust so that you know, my daughter and I arrived quite late and by the time Randy was called and fixed the AC unit it was already midnight, and there was no question of whether it could or would be fixed that night, it just was. \n\nAlso, the day we were to leave we had a change in plans, which often happens to us. I went to the front desk knowing that they were going to be pretty full up and chances were slim of us being able to keep our room for another night, BUT, low and behold, Dwayne the Front Desk Manager was on duty, and as per usual he saved the day ! He never even batted an eyelash at my request, and with his magic keyboard, voila ! we had our room again for that evening, no fuss, no muss, and much to our relief. \n\nI would name each and every one of the staff members if I could, but I am not sure if that is allowed. Either way, they are wonderful group of people, working in a very demanding industry, and doing it so very, very, well.\n\nThank you to all of you, we are grateful for all that you do for us, and how very welcome you make us feel. It truly is like coming home.",5,positive,"June 8, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\381026994.html,Best Western Parkway Inn &amp; Conference Centre,"""We have stayed at this hotel many times over the years and always look forward to going back. The entire staff from housekeeping, restaurant and front desk are welcoming, cheerful and friendly which makes for a very relaxed and pleasant stay. The rooms are always comfortable and very clean. The breakfast buffet is outstanding. We would definitely recommend this hotel to anyone.",5,positive,"June 8, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\381810387.html,Best Western Parkway Inn &amp; Conference Centre,"""Large clean room with extensive buffet breakfast included ...where others have written a bit dated...I'd say with the Kierstead prints warm and homey...sitting on the sofa in front of the fireplace would be a welcome addition in winter.  Not only was there no charge for the dog, there was a welcome bag with an extra sheet, towel, treats and other necessary stuff.",5,positive,"June 12, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\382655560.html,Best Western Parkway Inn &amp; Conference Centre,"""my husband and I stay at this Best Western each year when we travel to the east coast..we stay coming and going. The location is perfect for us. We have stayed in a few different hotels in Cornwall but have stayed here the last 2 years....the staff is always very friendly and helpful and the rooms are good size and beds are comfortable. We have a dog and the adjacent field is great. Last year we were given dog treats and \""poop\"" bags and this year they provided towels and a blanket for the dog to use in the room.....we will always stay here when we are in Cornwall.",5,positive,"June 14, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\383387819.html,Best Western Parkway Inn &amp; Conference Centre,"""Very comfortable, homey rooms.  Our room had crown molding, a fireplace, modern bath fixtures, real wood furniture and overall was a little more high end.  \nI can't say enough about the amazing free breakfast.  You are seated to an assigned table in the restaurant; great food selection and the service was excellent.\nThere are two floors but no elevator.  This could be problematic if you have large luggage.\nWould definitely stay here again and recommend to friends.",5,positive,"June 17, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\385097964.html,Best Western Parkway Inn &amp; Conference Centre,"""When we first pulled up to the hotel, I thought what the heck? The place looks somewhat like a Swiss chalet but the entry has a steeple and there is some brick thrown in there too. I wasn't sure what to think. Thankfully, the rooms were very pleasant with yet another added dimension...a country atmosphere. The furnishings were updated and everything was very clean. The bed had a fabulous mattress and we were able to sleep soundly. There was little noise that we could hear from our room which was an added bonus. There was a refrigerator and coffee maker in the room. The only thing that was missing was a safe to put our valuables in. I saw someone in the hotel with a dog so I'm assuming it is pet friendly. The housekeepers were great at sprucing the rooms up and keeping the bathrooms clean. The Peppermill restaurant in the hotel was a pleasant surprise too..very nice with good food and a relaxing lounge. It was a good experience and we plan to stay there again.",5,positive,"June 22, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\387975281.html,Best Western Parkway Inn &amp; Conference Centre,"""We stopped for a night on the way to the east coast.   It's was ok, the staff was fine.  The room was clean.  They include breakfast which was the usual.  I had an evening swim and found that the pool area could use a little TLC, but it was nice having the pool all to myself.  The hotel is a couple of blocks from everything, like restaurants and shopping.  The hotel it self could use a little updating and colour.   And I thought it was a little over priced.  We noticed a Ramada Inn down the road, we might try it next time instead.\nOverall the BW was an ok place to stay.",3,negative,"June 30, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\388021668.html,Best Western Parkway Inn &amp; Conference Centre,"""The front desk staff always make me feel special when I arrive.  Always clean and tidy.  Great restaurant as well.  This is one of my favorite Best Western Hotels.  Thanks Jennifer, Vince, Dwayne and Adam for such great hospitality!",5,positive,"June 30, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\388332765.html,Best Western Parkway Inn &amp; Conference Centre,"""The check-in, price of rooms, amenities and location were excellent. My only issue are the rugs that are in the rooms. The cleaning\u002Fvacuming of them are done with some pretty heavy duty smelling ingredients. Found it hard to breath because of my allergies.",3,negative,"July 1, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\388581573.html,Best Western Parkway Inn &amp; Conference Centre,"""We stayed at this Best Western en route to a vacation in Quebec.  I'd booked it through Air Miles and, despite a previous experience with a similar booking at a different Best Western where check-in took me over a half hour (issues with Air Miles' booking system), check in this time took me less than 2 minutes.  Staff was friendly and efficient, the room was clean and comfortable.\nI do want to single out the breakfast (which was complimentary for us):  this was, by far, the best complimentary breakfast we've ever had at a hotel in North America.  The selection was big (waffles, breakfast burritos, yogourt parfaits, fresh fruit, toast\u002Fbagels), the food was fresh and it was tasty.",4,positive,"July 2, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\390178297.html,Best Western Parkway Inn &amp; Conference Centre,"""The Best Western hotel is a great place for a short stay in a beautiful eastern Ontario town. Pet friendly hotel. Rustic decor with large rooms equipped with fireplaces. I would recommend this hotel to any of my friends without a doubt. ",5,positive,"July 7, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\390518374.html,Best Western Parkway Inn &amp; Conference Centre,"""this was the fourth time we've stayed at this hotel while travelling to Quebec. It's in a perfect location off the 401, you get a free breakfast which is actually good! The staff at this hotel are very nice and the rooms are clean and comfortable. There is a great dining room\u002Flounge and a sports bar downstairs. There is a pool but we don't usually use it.",5,positive,"July 8, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\391833322.html,Best Western Parkway Inn &amp; Conference Centre,"""We stayed here last week and plan to return the next time we are in the area. This hotel rates highly with us on all aspects.Our room was large and comfortably furnished. The front desk clerks were uniformly helpful and well-informed. The breakfasts were much better than we had expected, because they included fresh fruit, cottage cheese and a variety of hot items. The housekeeping staff provides thorough and meticulous service. It is an example of the excellence a hotel can maintain by careful attention to all details.",4,positive,"July 12, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\391951654.html,Best Western Parkway Inn &amp; Conference Centre,"""I was pleasantly surprised by this hotel. Even though it was not very expensive, it certainly felt like it was. We had a large room, the beds were comfortable, everything was clean. Free Internet. Breakfast was varied and delicious. I will certainly go back there if I go back to Cornwall one day.",5,positive,"July 12, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\392725573.html,Best Western Parkway Inn &amp; Conference Centre,"""At first entrance into the hotel there is a strong wood smell...because of the wood in the front area...very Cozy\nCheck in was very pleasant and fast!\nIf you do not want to bring luggage upstairs don't book on the 2nd floor as there is no elevator.\nVery clean hotel \nUpon entering room we were happy to see a beautiful brick fireplace spacious room, and bathroom was clean and up to date\nFlat screen TV \nGood wi fi\nFridge in room\nBuffet breakfast tomorrow \nOverall great hotel!!!",4,positive,"July 14, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\392757729.html,Best Western Parkway Inn &amp; Conference Centre,"""This hotel doesn't quite meet up to the standards of other PLUS hotels from BW.  It seems to be fairly well maintained, but aging. The decor is more 1950s than 2016, but the beds were comfortable. The breakfast is so-so. Some items were good, some not.",3,negative,"July 14, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\393095377.html,Best Western Parkway Inn &amp; Conference Centre,"""Every single employee we had the pleasure to meet was personable, helpful and professional: from the gentleman who checked us in (same as who checked us out), both bar staff in the lounge, and the waitress for our table at breakfast!!  Our room was immaculate and we loved the whirlpool and fireplace.  High quality for a great price.  Just a truly enjoyable hotel stay.",5,positive,"July 15, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\393095590.html,Best Western Parkway Inn &amp; Conference Centre,"""Stay else where this was the not to our liking.We stayed  in Best Western Edmonston excellent place,Grand Falls Best Western excellent,Drunnondville excellent.Best Western should look at Cornwall and clean it up.",1,negative,"July 15, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\394957040.html,Best Western Parkway Inn &amp; Conference Centre,"""We really enjoyed our stay at the Best Western in Cornwall.  The room was in very good condition and the staff was very helpful and friendly.  The pool was nicely heated, and the outside area is very nicely done.",5,positive,"July 20, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\395977463.html,Best Western Parkway Inn &amp; Conference Centre,"""The room was nice and clean, real comfy. Comfortable bed, and the fridge and microwave were clean and in good working order. Breakfast buffet was more than we expected.  Very good, and plenty of it. Would definitely stay here again.",4,positive,"July 23, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396063268.html,Best Western Parkway Inn &amp; Conference Centre,"""We stayed at the Best Western Plus Parkway Inn in Cornwall as a layover on our way back from vacationing in Quebec and Atlantic Canada. We have stayed at many Best Western Hotels over the years and this one exceeded all expectations, Our arrival began at check-in with our being informed that we have been assigned \""a really nice room\"". How right! We had clearly been upgraded. The first thing we noticed was a surprise welcome card and basket of goodies from the hotel General Manager. Our room reservation had been upgraded to a suite. Large fireplace in the living room area, lovely bedroom with King bed, huge bathroom and dressing area that included two lovely bathrobes for our use during our stay.      It was late afternoon so we decided to have a drink in the lounge, on the outdoor patio. It was perfect. The Chardonnay was  beautifully cold and presented in a carafe. The wine glasses were beautiful - not the inexpensive small glasses you so often find at hotels. The patio was lovely and the gorgeous weather was the icing on the cake.      We later had dinner in the hotel dining room. The menu was very good with plenty to satisfy varying tastes. The food was excellent and was also presented nicely. And the service was excellent, also.      The following morning we enjoyed the breakfast buffet, which was included in the room rate. What a pleasant experience! So often these \""full breakfast included\"" deals mean paper plates and cups, and plastic cutlery. Not so here. Servers were readily available to pour coffee in china mugs! And china plates and real cutlery - yay! The buffet itself exceeded all-inclusive breakfast buffets we have experienced at all other Best Western Plus hotels. Poached eggs. Lots of bread choices and bagels and English muffins. Fruit. Yogurts. Cereals. Waffles. Sausages. Several juice selections.  And all was set up in the dining room as opposed to a small kitchenette set-up that we have experienced in so many other hotels.      Truly our stay at the Best Western Plus Parkway Inn was an unexpected delight for the final evening of our vacation before heading home to Ajax the next morning. Thank you to Paul Lefebvre, General Manager, and to all his team for the excellent  experience they provided to me and my husband.",5,positive,"July 23, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396759085.html,Best Western Parkway Inn &amp; Conference Centre,"""We have stayed here twice on our travels from NS to ON. The rooms are large and clean, the staff are lovely and they have the most amazing breakfast buffet! \n\nTo note: the pool is outdoors (not indoor like the website says) and they do not have an elevator. For travellers with mobility issues just ask for an accessible room or a first floor room. The staff are very accommodating!",4,positive,"July 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396794191.html,Best Western Parkway Inn &amp; Conference Centre,"""Our room was nice and clean with a cute decor.  The staff was very friendly from check-in to check-out.\n\nWe were there for a wedding and were able to call in and get the group rate. Very accommodating.\n\nAlso includes free breakfast the following morning. The food was very good.",5,positive,"July 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396914430.html,Best Western Parkway Inn &amp; Conference Centre,"""Liked that it's like a little appartment with sofa, desk, wifi, and your bed is comfy and big bathroom.  Also older kind of windows you can open and lace curtains gave it a nice home touch.  The breakfast is full buffet, beautiful presentation and selections.  Service was exceptional from reception desk to time of departure.  Have outside heated pool which we did not have time to use but looked great",4,positive,"July 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396924608.html,Best Western Parkway Inn &amp; Conference Centre,"""Cornwall was initially a strategic stop for us on our cross Canada trip by motorcycle.  We've had really good luck with Best Westerns so stopped in hoping they'd have room for us.  Yes they did and it was one of the highlights of our trip.  The front desk staff were so helpful not only booking a room in Cornwall but also the next night in Bowmanville.  \nOur room wasn't ready so staff advised us the pub was open.  We were delighted to sit on the patio with a breeze blowing as we enjoyed a cold drink and appetizers.\nThe room was far beyond our expectations.  King bed, whirlpool tub, all the amenities we appreciate being on the road long term.  Fridge, coffee maker, robes and there are extras such as books to read, a welcome snack basket.  The outdoor heated pool was a bonus as well !!\nThis Best Western offers the absolute best breakfast we've had so far.  Not just a skimpy continental breakfast but a wonderful selection.  Poached eggs, ham, sausage, fresh fruit, lots of bread choices, waffles and juices\u002Fhot beverages.  \nCustomer service is obviously very important and we were treated royally.  Thank you all for making our one night stay so memorable.",5,positive,"July 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396925529.html,Best Western Parkway Inn &amp; Conference Centre,"""Traveling across Canada B.C. To PEI and back on a Motorcycle.  Been on the road for over a month now.  I gotta say this is the best place we've stayed.  The room was immaculate, the staff was outstanding and the food in the Pub was excellent.  Short story.....well done folks.  Can't say we'll be back cause we live on the other side of the Country but indeed I shall recommend your establishment.",5,positive,"July 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\396937113.html,Best Western Parkway Inn &amp; Conference Centre,"""Lovely hotel.  Awesome staff.  Lovely hot and cold breakfast buffet included.  Lovely heated outdoor pool.  I loved the cozy decor.  On Brookdale just off 401 so great location as well.  We stayed in double queen room and it was very spacious.  Our room had a lovely corner brick gas fireplace.  In previous visits to Cornwall, we stayed at Super8 and Ramada.  The Best Western is the superior choice by far.",5,positive,"July 25, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\397721112.html,Best Western Parkway Inn &amp; Conference Centre,"""We had a pleasant two night stay here.  Our room was quite large with nice cozy decor.  Comfortable beds and very clean. The bathroom was very small.  \nIt was a very long walk to our room and there are no elevators.  We were on the second floor on the end so we had to lug our stuff up the stairs and down a long hall.\nThe buffet breakfast was good.\nThe pool was the highlight.  Large outdoor heated pool.  Just like a giant bath tub.  Awesome!!\nNot much to see around the area, but a short ride into town and down by the river was were we found out what Cornwall was about.  Nice park on the river and lots of shops and restaurants downtown.",4,positive,"July 26, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\3985666.html,Best Western Parkway Inn &amp; Conference Centre,"""Just came back from a 2 night stay at this hotel and I must say that I was very impressed. The Hotel deviates from a traditional Best Western, as it is set in a country style theme complete with fireplace and oak furniture. The room itself was very clean and very big for a standard room. The restaurant downstairs was very reasonably priced and the staff was very friendly. Overall, a solid four stars!\n",4,positive,"October 3, 2005",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\401249643.html,Best Western Parkway Inn &amp; Conference Centre,"""Room was nice and clean, with a cottagey feel to it. Did not use pool but it looked in good condition. \nBreakfast buffet was a bit mediocre, and the waitress was a tad too eager (fishing for tips) but overall a good experience. ",4,positive,"August 4, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\401331341.html,Best Western Parkway Inn &amp; Conference Centre,"""Extremely well appointed, friendly staff and great location.  Walked to Casa Paolo for dinner.  Good dinner, great location and waitress was very attentive.\nBreakfast was included and had more variety then other Best Western Plus hotels we had stayed at.\nRoom was very spacious with a fireplace and sitting area.",5,positive,"August 4, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\401813394.html,Best Western Parkway Inn &amp; Conference Centre,"""A one-night stay in Cornwall was made thoroughly pleasant by the staff and facilities at this hotel. The reception was extremely welcoming, the room was well appointed and comfortable... and the restaurant was fabulous! All in all, I was greatly impressed with this property, which I would recommend to business and leisure travellers alike.",5,positive,"August 5, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\401938062.html,Best Western Parkway Inn &amp; Conference Centre,"""These folks got it right with Parkway Inn. Friendly staff, clean efficient rooms. Wonderful breakfast, convenient parking. Pool towels. I planned on staying at Best Western's Edmunston's location the next night but they were full.  Bottom line...don't consider staying anywhere else.",5,positive,"August 5, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\402002212.html,Best Western Parkway Inn &amp; Conference Centre,"""Great rooms with fireplaces. Service is outstanding.  Comfortable beds.  Breakfast buffet is included and is delicious.  Dining room is highly rated and bar is great. Everything you want in a stopover.  We stay here every time we pass this way.  Never disappointed.",5,positive,"August 6, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\402778318.html,Best Western Parkway Inn &amp; Conference Centre,"""Our family stopped here on way home to the GTA from PEI. We were pleasantly surprised at how great this best western (BW not usually chain we stay in) hotel. The rooms are very charming, clean and spacious. Brand new bathrooms, nice brick wall fireplace and wood furniture. The rooms have been kept up nicely. The Peppermill restaurant on site had great food as well with plentiful portions and good ingredients. The buffet breakfast included in the morning was the best we had ever had at a hotel as well...hot meats, waffle station, fresh cut fruit, omelette chef station! Etc etc. Hotel and restaurant are both run really well. The management staff take pride in this place for sure. The only thing to mention is that there were many dogs there as it is a pet friendly hotel. We were worried when we saw all the dogs as we don't own a dog but the hotel seemed to do a pretty good job with animal odour. Could only smell in corridors. I am pretty picky on hotel stays and we travel a fair bit...this place was great!!",5,positive,"August 8, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\403073306.html,Best Western Parkway Inn &amp; Conference Centre,"""The room was very nice and clean,the bed was very comfortable  and the brunch was very good.Would stay here again.would recommend this hotel and this chain of hotels to friends and family.The staff was very courteous and helpfull.",5,positive,"August 8, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\403471960.html,Best Western Parkway Inn &amp; Conference Centre,"""on our trip to Nova Scotia we stayed six nights in four different Best western hotels and experience 6 different rooms and venues all were outstanding. Our one negative occurrence was handled timely and with exceptional service.",5,positive,"August 9, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\403871940.html,Best Western Parkway Inn &amp; Conference Centre,"""We hadn't stayed at the BW here the last couple of times while in town, because the price was too high compared with the others in town.  However, this time, it was more evenly matched so we decided to come back to BW.  We were glad we did because the room was very, very clean and they had redecorated.  Bed was wonderful as I didn't wake up with a back ache or headache...which is good.  The breakfast buffet had hot selections (ham, poached eggs, potatoes (similar to the hash browns at McD's).  There was no omelette station...maybe that is on another day.  But there was much to select from.   I didn't notice any pets and did not smell any pets.  Check in was quick and professional...very polite.  Will return here next time in town.",5,positive,"August 10, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\404851520.html,Best Western Parkway Inn &amp; Conference Centre,"""We are a family of 4 and we stopped over here on our way to Quebec City from Cleveland. They had the room ready with the extra cot. The beds were comfortable and the breakfast acceptable. The personnel was super nice. Highly recommend.\nNote that the pool is outdoor so the kids were unable to use it because it was raining. ",5,positive,"August 13, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\405048739.html,Best Western Parkway Inn &amp; Conference Centre,"""Very nice looking hotel. Friendly staff with very clean and modern rooms. The hotel was very accommodating towards our dog staying with us and the complimentary breakfast buffet in the morning was excellent! Only complaint is we found our room to be a little small.",4,positive,"August 13, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\405975394.html,Best Western Parkway Inn &amp; Conference Centre,"""I have stayed at this facility many times - great location close to the 401, super friendly and helpful staff, the hotel maintains the facility to a high standard, restaurant on site - I think that they offer very good value for your money",5,positive,"August 15, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
data\ca\181722\182039\406789292.html,Best Western Parkway Inn &amp; Conference Centre,"""What a beautiful well kept place.  The ONLY negative is this wonderful hotel has no elevator, which is a challenge to those of us who are older.\n\nWe stayed in a luxury suite which was really impressive and very well set up.  The luxury suites are separated from the rest of the hotel, and very quiet......until other people not he floor slam their doors instead of closing them.\n\nWe did not dine in the dining room but had a sandwich and a couple of drinks at the bar.  Service was excellent, food was great.\n\nBreakfast buffet before we left on Sunday morning was very good and the service was excellent.\n\nIf you find yourself in Cornwall Canada, this is a great place to stay.  Super great place to stay if you are on the first floor.",4,positive,"August 17, 2016",1515 Vincent Massey Dr,"('Cornwall',)",Ontario,K6H 5R6
